Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
MICROSOFT CORP,MSFT,Common,9035031,-1062033,1065592000,40033000,6.23,0.12,Hist,03/31/2019
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,5640334,-570000,1029079000,177829000,6.02,,Hist,03/31/2019
UNITEDHEALTH GROUP INC,UNH,Common,3574718,0,883885000,-6649000,5.17,0.37,Hist,03/31/2019
"CONSTELLATION BRANDS, INC.",STZ,CL A,4932455,-227699,864807000,34951000,5.06,,Hist,03/31/2019
Facebook Inc,FB,Common,4840683,-1829084,806893000,-67447000,4.72,,Hist,03/31/2019
TransDigm Group INC,TDG,Common,1661253,138733,754192000,236444000,4.41,3.14,Hist,03/31/2019
TIFFANY & CO,TIF,Common,6776002,0,715207000,169671000,4.18,5.58,Hist,03/31/2019
WYNN RESORTS LTD,WYNN,Common,5955497,0,710610000,121552000,4.15,5.53,Hist,03/31/2019
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3219436,-246436,663300000,47692000,3.88,2.30,Hist,03/31/2019
Mastercard Inc,MA,CL A,2791487,-153100,657256000,101760000,3.84,,Hist,03/31/2019
S&P Global Inc.,SPGI,COM,3091361,3091361,650886000,650886000,3.80,1.24,Hist,03/31/2019
CSX CORP,CSX,Common,7998686,-1646789,598462000,-811000,3.50,0.99,Hist,03/31/2019
Booking Holdings Inc.,BKNG,COMMON STOCK,321396,-32100,560807000,-48062000,3.28,0.71,Hist,03/31/2019
UNION PACIFIC CORP,UNP,Common,3313454,3313454,554010000,554010000,3.24,0.46,Hist,03/31/2019
AUTODESK INC,ADSK,Common,3440100,-396107,536036000,42661000,3.13,1.57,Hist,03/31/2019
Alphabet Inc.,GOOG,COM,444419,444419,521441000,521441000,3.05,0.06,Hist,03/31/2019
TransUnion,TRU,COM,6435350,-3689421,430139000,-144948000,2.51,3.44,Hist,03/31/2019
"ServiceNow, Inc.",NOW,COM,1705894,-936223,420486000,-49943000,2.46,0.92,Hist,03/31/2019
MERCADOLIBRE INC,MELI,Common,667206,216422,338761000,206749000,1.98,1.48,Hist,03/31/2019
SALESFORCE COM INC,CRM,Common,1960213,1302213,310439000,220313000,1.81,0.25,Hist,03/31/2019
HORTON D R INC /DE/,DHI,Common,6567812,6567812,271776000,271776000,1.59,1.76,Hist,03/31/2019
Sea Ltd,SE,SPONSORED ADS,7263222,7263222,170831000,170831000,1.00,,Hist,03/31/2019
StoneCo Ltd.,STNE,Common,2078303,-1038172,85439000,27971000,0.50,,Hist,03/31/2019
WORLD WRESTLING ENTERTAINMENTINC,WWE,CLA,157091,157091,13632000,13632000,0.08,,Hist,03/31/2019
"Square, Inc.",SQ,Common,120000,120000,8990000,8990000,0.05,,Hist,03/31/2019
SHOPIFY INC.,SHOP,Common,40000,40000,8265000,8265000,0.05,,Hist,03/31/2019
"Activision Blizzard, Inc.",ATVI,STOCK,0,-15671412,0,-729818000,0.00,0.00,Hist,03/31/2019
"PayPal Holdings, Inc.",PYPL,COM,0,-5762509,0,-484569000,0.00,0.00,Hist,03/31/2019
Sea Ltd,SE,Common,0,-3963222,0,-44864000,0.00,0.00,Hist,03/31/2019
ADOBE SYSTEMS INC,ADBE,Common,5127799,-296972,1160113000,-304304000,7.85,1.05,Hist,12/31/2018
AMAZON COM INC,AMZN,Common,741661,392847,1113953000,415279000,7.54,0.15,Hist,12/31/2018
MICROSOFT CORP,MSFT,Common,10097064,-3640407,1025559000,-545596000,6.94,0.13,Hist,12/31/2018
"Quintiles IMS Holdings, Inc.",IQV,COM,7708139,-695300,895455000,-194807000,6.06,3.81,Hist,12/31/2018
UNITEDHEALTH GROUP INC,UNH,Common,3574718,557057,890534000,87715000,6.03,0.37,Hist,12/31/2018
Facebook Inc,FB,Common,6669767,2806564,874340000,238998000,5.92,,Hist,12/31/2018
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,6210334,-3521835,851250000,-752222000,5.76,,Hist,12/31/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,5160154,848390,829856000,-99847000,5.62,,Hist,12/31/2018
"Activision Blizzard, Inc.",ATVI,STOCK,15671412,-467276,729818000,-612759000,4.94,2.05,Hist,12/31/2018
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3465872,-430875,615608000,-210269000,4.17,2.43,Hist,12/31/2018
Booking Holdings Inc.,BKNG,COMMON STOCK,353496,353496,608869000,608869000,4.12,0.76,Hist,12/31/2018
CSX CORP,CSX,Common,9645475,215000,599273000,-99054000,4.06,1.14,Hist,12/31/2018
WYNN RESORTS LTD,WYNN,Common,5955497,0,589058000,-167647000,3.99,5.48,Hist,12/31/2018
TransUnion,TRU,COM,10124771,305570,575087000,-147410000,3.89,5.46,Hist,12/31/2018
Mastercard Inc,MA,CL A,2944587,2944587,555496000,555496000,3.76,,Hist,12/31/2018
TIFFANY & CO,TIF,Common,6776002,6776002,545536000,545536000,3.69,5.56,Hist,12/31/2018
TransDigm Group INC,TDG,Common,1522520,-240593,517748000,-138659000,3.51,2.89,Hist,12/31/2018
AUTODESK INC,ADSK,Common,3836207,3836207,493375000,493375000,3.34,1.75,Hist,12/31/2018
"PayPal Holdings, Inc.",PYPL,COM,5762509,-200000,484569000,-39178000,3.28,0.49,Hist,12/31/2018
"ServiceNow, Inc.",NOW,COM,2642117,-524520,470429000,-149060000,3.18,1.47,Hist,12/31/2018
MERCADOLIBRE INC,MELI,Common,450784,-1334475,132012000,-475815000,0.89,1.00,Hist,12/31/2018
SALESFORCE COM INC,CRM,Common,658000,658000,90126000,90126000,0.61,0.09,Hist,12/31/2018
StoneCo Ltd.,STNE,Common,3116475,3116475,57468000,57468000,0.39,,Hist,12/31/2018
Sea Ltd,SE,Common,3963222,0,44864000,-9947000,0.30,,Hist,12/31/2018
NIO Inc.,NIO,Common,3736290,0,20444000,2371000,0.14,,Hist,12/31/2018
FLEETCOR TECHNOLOGIES INC,FLT,Common,0,-504075,0,-114848000,0.00,0.00,Hist,12/31/2018
FIRST DATA CORP,FDC,Common,0,-21911495,0,-536174000,0.00,0.00,Hist,12/31/2018
Alphabet Inc.,GOOG,COM,0,-891299,0,-1063739000,0.00,0.00,Hist,12/31/2018
NVIDIA CORP,NVDA,Common,0,-2235268,0,-628155000,0.00,0.00,Hist,12/31/2018
ELECTRONIC ARTS INC.,EA,Common,0,-7855868,0,-946554000,0.00,0.00,Hist,12/31/2018
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,9732169,3337472,1603472000,417064000,8.25,,Hist,09/30/2018
MICROSOFT CORP,MSFT,Common,13737471,1233000,1571155000,338089000,8.08,0.18,Hist,09/30/2018
ADOBE SYSTEMS INC,ADBE,Common,5424771,968409,1464417000,377911000,7.53,1.11,Hist,09/30/2018
"Activision Blizzard, Inc.",ATVI,STOCK,16138688,1881051,1342577000,254434000,6.91,2.12,Hist,09/30/2018
"Quintiles IMS Holdings, Inc.",IQV,COM,8403439,-1716683,1090262000,80071000,5.61,4.15,Hist,09/30/2018
Alphabet Inc.,GOOG,COM,891299,233496,1063739000,329861000,5.47,0.13,Hist,09/30/2018
ELECTRONIC ARTS INC.,EA,Common,7855868,1538448,946554000,55671000,4.87,2.58,Hist,09/30/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,4311764,433928,929703000,80961000,4.78,,Hist,09/30/2018
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,3896747,1035169,825877000,302151000,4.25,2.73,Hist,09/30/2018
UNITEDHEALTH GROUP INC,UNH,Common,3017661,-1103754,802819000,-208329000,4.13,0.31,Hist,09/30/2018
WYNN RESORTS LTD,WYNN,Common,5955497,2157043,756705000,121072000,3.89,5.48,Hist,09/30/2018
TransUnion,TRU,COM,9819201,-310600,722497000,-3202000,3.72,5.30,Hist,09/30/2018
AMAZON COM INC,AMZN,Common,348814,-75890,698674000,-23238000,3.59,0.07,Hist,09/30/2018
CSX CORP,CSX,Common,9430475,-3761760,698327000,-143074000,3.59,1.12,Hist,09/30/2018
TransDigm Group INC,TDG,Common,1763113,1300,656407000,48335000,3.38,3.35,Hist,09/30/2018
Facebook Inc,FB,Common,3863203,458653,635342000,-26230000,3.27,,Hist,09/30/2018
NVIDIA CORP,NVDA,Common,2235268,100500,628155000,122428000,3.23,0.37,Hist,09/30/2018
"ServiceNow, Inc.",NOW,COM,3166637,152384,619489000,99621000,3.19,1.77,Hist,09/30/2018
MERCADOLIBRE INC,MELI,Common,1785259,-387272,607827000,-41608000,3.13,4.04,Hist,09/30/2018
FIRST DATA CORP,FDC,Common,21911495,21911495,536174000,536174000,2.76,,Hist,09/30/2018
UNION PACIFIC CORP,UNP,Common,3224826,3224826,525098000,525098000,2.70,0.44,Hist,09/30/2018
"PayPal Holdings, Inc.",PYPL,COM,5962509,-358172,523747000,-2576000,2.69,0.50,Hist,09/30/2018
FLEETCOR TECHNOLOGIES INC,FLT,Common,504075,-508921,114848000,-98540000,0.59,0.57,Hist,09/30/2018
Sea Ltd,SE,Common,3963222,0,54811000,-4637000,0.28,,Hist,09/30/2018
NIO Inc.,NIO,Common,3736290,3736290,18073000,18073000,0.09,,Hist,09/30/2018
Booking Holdings Inc.,BKNG,COMMON STOCK,0,-531060,0,-1076506000,0.00,0.00,Hist,09/30/2018
PagSeguro Digital Ltd.,PAGS,COM CL A,0,-3189119,0,-88498000,0.00,0.00,Hist,09/30/2018
SBA COMMUNICATIONS CORP,SBAC,COM,0,-3508194,0,-579273000,0.00,0.00,Hist,09/30/2018
"Square, Inc.",SQ,Common,0,-2694573,0,-166093000,0.00,0.00,Hist,09/30/2018
DOLLAR TREE INC,DLTR,COM,0,-7233575,0,-614854000,0.00,0.00,Hist,09/30/2018
MICROSOFT CORP,MSFT,Common,12504471,428000,1233066000,130846000,6.52,0.16,Hist,06/30/2018
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,6394697,412538,1186408000,88443000,6.27,,Hist,06/30/2018
"Activision Blizzard, Inc.",ATVI,STOCK,14257637,-298316,1088143000,106198000,5.75,1.87,Hist,06/30/2018
ADOBE SYSTEMS INC,ADBE,Common,4456362,-1192966,1086506000,-134201000,5.75,0.91,Hist,06/30/2018
Booking Holdings Inc.,BKNG,COMMON STOCK,531060,23213,1076506000,19986000,5.69,1.10,Hist,06/30/2018
UNITEDHEALTH GROUP INC,UNH,Common,4121415,-133000,1011148000,100703000,5.35,0.43,Hist,06/30/2018
"Quintiles IMS Holdings, Inc.",IQV,COM,10120122,229190,1010191000,39792000,5.34,4.87,Hist,06/30/2018
ELECTRONIC ARTS INC.,EA,Common,6317420,-820596,890883000,25470000,4.71,2.06,Hist,06/30/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,3877836,-971254,848742000,-256463000,4.49,,Hist,06/30/2018
CSX CORP,CSX,Common,13192235,-178072,841401000,96541000,4.45,1.51,Hist,06/30/2018
Alphabet Inc.,GOOG,COM,657803,7800,733878000,63211000,3.88,0.09,Hist,06/30/2018
TransUnion,TRU,COM,10129801,-1611666,725699000,59019000,3.84,5.48,Hist,06/30/2018
AMAZON COM INC,AMZN,Common,424704,-153092,721912000,-114355000,3.82,0.09,Hist,06/30/2018
Facebook Inc,FB,Common,3404550,-4296692,661572000,-569009000,3.50,,Hist,06/30/2018
MERCADOLIBRE INC,MELI,Common,2172531,548373,649435000,70601000,3.43,4.92,Hist,06/30/2018
WYNN RESORTS LTD,WYNN,Common,3798454,1537705,635633000,223363000,3.36,3.69,Hist,06/30/2018
DOLLAR TREE INC,DLTR,COM,7233575,889190,614854000,12772000,3.25,3.04,Hist,06/30/2018
TransDigm Group INC,TDG,Common,1761813,351411,608072000,175163000,3.22,3.36,Hist,06/30/2018
SBA COMMUNICATIONS CORP,SBAC,COM,3508194,123042,579273000,683000,3.06,,Hist,06/30/2018
"PayPal Holdings, Inc.",PYPL,COM,6320681,-4339053,526323000,-282431000,2.78,0.53,Hist,06/30/2018
CANADIAN PACIFIC RAILWAY LTD/CN,CP,Common,2861578,2861578,523726000,523726000,2.77,2.00,Hist,06/30/2018
"ServiceNow, Inc.",NOW,COM,3014253,337135,519868000,76939000,2.75,1.69,Hist,06/30/2018
NVIDIA CORP,NVDA,Common,2134768,2134768,505727000,505727000,2.67,0.35,Hist,06/30/2018
FLEETCOR TECHNOLOGIES INC,FLT,Common,1012996,-138597,213388000,-19810000,1.13,1.13,Hist,06/30/2018
"Square, Inc.",SQ,Common,2694573,0,166093000,33520000,0.88,,Hist,06/30/2018
MOHAWK INDUSTRIES INC,MHK,Common,477072,477072,102222000,102222000,0.54,0.64,Hist,06/30/2018
PagSeguro Digital Ltd.,PAGS,COM CL A,3189119,1367194,88498000,18682000,0.47,,Hist,06/30/2018
Sea Ltd,SE,Common,3963222,0,59448000,14782000,0.31,,Hist,06/30/2018
"T-Mobile US, Inc.",TMUS,COM,0,-3486629,0,-212824000,0.00,0.00,Hist,06/30/2018
Broadcom Ltd,AVGO,SHS,0,-2737741,0,-645149000,0.00,0.00,Hist,06/30/2018
BlackRock Inc.,BLK,Common,0,-918870,0,-497770000,0.00,0.00,Hist,06/30/2018
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,Common,0,-12349027,0,-540393000,0.00,0.00,Hist,06/30/2018
Facebook Inc,FB,Common,7701242,3300795,1230581000,454078000,6.23,,Hist,03/31/2018
ADOBE SYSTEMS INC,ADBE,Common,5649328,-141200,1220707000,205975000,6.18,1.15,Hist,03/31/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,4849090,-20019,1105205000,-7727000,5.60,,Hist,03/31/2018
MICROSOFT CORP,MSFT,Common,12076471,2491700,1102220000,282339000,5.58,0.16,Hist,03/31/2018
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,5982159,-365816,1097965000,3384000,5.56,,Hist,03/31/2018
Booking Holdings Inc.,BKNG,COMMON STOCK,507847,507847,1056520000,1056520000,5.35,1.05,Hist,03/31/2018
"Activision Blizzard, Inc.",ATVI,STOCK,14555953,-2578546,981945000,-103011000,4.97,1.92,Hist,03/31/2018
"Quintiles IMS Holdings, Inc.",IQV,COM,9890932,22600,970399000,4289000,4.91,4.75,Hist,03/31/2018
UNITEDHEALTH GROUP INC,UNH,Common,4254415,612852,910445000,107626000,4.61,0.44,Hist,03/31/2018
ELECTRONIC ARTS INC.,EA,Common,7138016,-170168,865413000,97615000,4.38,2.33,Hist,03/31/2018
AMAZON COM INC,AMZN,Common,577796,-192200,836267000,-64220000,4.24,0.12,Hist,03/31/2018
"PayPal Holdings, Inc.",PYPL,COM,10659734,1171506,808754000,110231000,4.10,0.89,Hist,03/31/2018
CSX CORP,CSX,Common,13370307,1986925,744860000,118660000,3.77,1.53,Hist,03/31/2018
Alphabet Inc.,GOOG,COM,650003,52500,670667000,45440000,3.40,0.09,Hist,03/31/2018
TransUnion,TRU,COM,11741467,1168919,666680000,85613000,3.38,6.38,Hist,03/31/2018
Broadcom Ltd,AVGO,SHS,2737741,274725,645149000,12400000,3.27,0.33,Hist,03/31/2018
DOLLAR TREE INC,DLTR,COM,6344385,6344385,602082000,602082000,3.05,2.67,Hist,03/31/2018
MERCADOLIBRE INC,MELI,Common,1624158,86673,578834000,95049000,2.93,3.68,Hist,03/31/2018
SBA COMMUNICATIONS CORP,SBAC,COM,3385152,3385152,578590000,578590000,2.93,,Hist,03/31/2018
TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,TSM,Common,12349027,12349027,540393000,540393000,2.74,,Hist,03/31/2018
BlackRock Inc.,BLK,Common,918870,-185000,497770000,-69299000,2.52,0.57,Hist,03/31/2018
"ServiceNow, Inc.",NOW,COM,2677118,-1439075,442929000,-93781000,2.24,1.53,Hist,03/31/2018
TransDigm Group INC,TDG,Common,1410402,0,432909000,45584000,2.19,2.70,Hist,03/31/2018
WYNN RESORTS LTD,WYNN,Common,2260749,990698,412270000,198152000,2.09,2.19,Hist,03/31/2018
FLEETCOR TECHNOLOGIES INC,FLT,Common,1151593,350111,233198000,78969000,1.18,1.28,Hist,03/31/2018
"T-Mobile US, Inc.",TMUS,COM,3486629,3486629,212824000,212824000,1.08,0.41,Hist,03/31/2018
"Square, Inc.",SQ,Common,2694573,2694573,132573000,132573000,0.67,,Hist,03/31/2018
PagSeguro Digital Ltd.,PAGS,COM CL A,1821925,1821925,69816000,69816000,0.35,,Hist,03/31/2018
EXACT SCIENCES CORP,EXAS,Common,1298001,-5097856,52348000,-218644461,0.27,1.07,Hist,03/31/2018
Sea Ltd,SE,Common,3963222,740000,44666000,1700000,0.23,,Hist,03/31/2018
EQUINIX INC,EQIX,COM PAR $0.001,0,-1122529,0,-508753000,0.00,0.00,Hist,03/31/2018
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,COM,0,-1727722,0,-580445000,0.00,0.00,Hist,03/31/2018
Anheuser-Busch InBev SA/NV,BUD,ADR,0,-5254307,0,-586170000,0.00,0.00,Hist,03/31/2018
SALESFORCE COM INC,CRM,Common,0,-4864570,0,-497305000,0.00,0.00,Hist,03/31/2018
Booking Holdings Inc.,PCLN,Common,0,-551928,0,-959107000,0.00,0.00,Hist,03/31/2018
AGILENT TECHNOLOGIES INC,A,Common,0,-3607622,0,-241602000,0.00,0.00,Hist,03/31/2018
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,0,-20091736,0,-375113000,0.00,0.00,Hist,03/31/2018
Mastercard Inc,MA,CL A,0,-3362667,0,-508973000,0.00,0.00,Hist,03/31/2018
BARCLAYS BK PLC SANDP 500 VEQTOR,VXX,Common,0,-250000,0,-6980000,0.00,0.00,Hist,03/31/2018
"CONSTELLATION BRANDS, INC.",STZ,CL A,4869109,-2206973,1112932000,-298393000,5.81,,Hist,12/31/2017
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,6347975,-2467034,1094581000,-427859000,5.71,,Hist,12/31/2017
"Activision Blizzard, Inc.",ATVI,STOCK,17134499,-2704966,1084956000,-194888000,5.66,2.27,Hist,12/31/2017
ADOBE SYSTEMS INC,ADBE,Common,5790528,1858632,1014732000,428172000,5.30,1.17,Hist,12/31/2017
"Quintiles IMS Holdings, Inc.",IQV,COM,9868332,9868332,966110000,966110000,5.04,4.67,Hist,12/31/2017
Booking Holdings Inc.,PCLN,Common,551928,144519,959107000,213214000,5.01,1.13,Hist,12/31/2017
AMAZON COM INC,AMZN,Common,769996,769996,900487000,900487000,4.70,0.16,Hist,12/31/2017
MICROSOFT CORP,MSFT,Common,9584771,-1745076,819881000,-24079000,4.28,0.12,Hist,12/31/2017
UNITEDHEALTH GROUP INC,UNH,Common,3641563,-761163,802819000,-59455000,4.19,0.38,Hist,12/31/2017
Facebook Inc,FB,Common,4400447,-631809,776503000,-83359000,4.05,,Hist,12/31/2017
ELECTRONIC ARTS INC.,EA,Common,7308184,3074082,767798000,267920000,4.01,2.37,Hist,12/31/2017
"PayPal Holdings, Inc.",PYPL,COM,9488228,2774998,698523000,268675000,3.65,0.79,Hist,12/31/2017
Broadcom Ltd,AVGO,SHS,2463016,-2627344,632749000,-601867000,3.30,0.30,Hist,12/31/2017
CSX CORP,CSX,Common,11383382,11383382,626200000,626200000,3.27,1.27,Hist,12/31/2017
Alphabet Inc.,GOOG,COM,597503,597503,625227000,625227000,3.26,0.09,Hist,12/31/2017
Anheuser-Busch InBev SA/NV,BUD,ADR,5254307,4538756,586170000,500805000,3.06,,Hist,12/31/2017
TransUnion,TRU,COM,10572548,-1773209,581067000,-2393000,3.03,5.80,Hist,12/31/2017
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,COM,1727722,-1932930,580445000,-749909000,3.03,,Hist,12/31/2017
BlackRock Inc.,BLK,Common,1103870,1103870,567069000,567069000,2.96,0.69,Hist,12/31/2017
"ServiceNow, Inc.",NOW,COM,4116193,-1155428,536710000,-82864000,2.80,2.38,Hist,12/31/2017
Mastercard Inc,MA,CL A,3362667,-1124702,508973000,-124644000,2.66,,Hist,12/31/2017
EQUINIX INC,EQIX,COM PAR $0.001,1122529,-151123,508753000,-59678000,2.66,1.43,Hist,12/31/2017
SALESFORCE COM INC,CRM,Common,4864570,-1406236,497305000,-88514000,2.60,0.67,Hist,12/31/2017
MERCADOLIBRE INC,MELI,Common,1537485,-93039,483785000,61593000,2.53,3.48,Hist,12/31/2017
TransDigm Group INC,TDG,Common,1410402,1410402,387325000,387325000,2.02,2.71,Hist,12/31/2017
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,20091736,-751731,375113000,-139095000,1.96,,Hist,12/31/2017
AGILENT TECHNOLOGIES INC,A,Common,3607622,3607622,241602000,241602000,1.26,1.12,Hist,12/31/2017
WYNN RESORTS LTD,WYNN,Common,1270051,-1410076,214118000,-185007000,1.12,1.24,Hist,12/31/2017
FLEETCOR TECHNOLOGIES INC,FLT,Common,801482,0,154229000,30184000,0.81,0.89,Hist,12/31/2017
Sea Ltd,SE,Common,3223222,3223222,42966000,42966000,0.22,,Hist,12/31/2017
BARCLAYS BK PLC SANDP 500 VEQTOR,VXX,Common,250000,250000,6980000,6980000,0.04,,Hist,12/31/2017
"Expedia, Inc.",EXPE,Common,0,-4656018,0,-670187000,0.00,0.00,Hist,12/31/2017
"Intercontinental Exchange, Inc.",ICE,COM,0,-8749665,0,-601102000,0.00,0.00,Hist,12/31/2017
"Vantiv, Inc.",VNTV,COM,0,-2291437,0,-161478000,0.00,0.00,Hist,12/31/2017
"Quintiles IMS Holdings, Inc.",Q,COM,0,-10055780,0,-956003000,0.00,0.00,Hist,12/31/2017
"T-Mobile US, Inc.",TMUS,COM,0,-4561573,0,-281267000,0.00,0.00,Hist,12/31/2017
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,CL A,0,-700000,0,-254394000,0.00,0.00,Hist,12/31/2017
COMCAST CORP,CMCSA,Common,0,-32595590,0,-1254278000,0.00,0.00,Hist,12/31/2017
ADVANCE AUTO PARTS INC,AAP,Common,0,-2358917,0,-234005000,0.00,0.00,Hist,12/31/2017
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,8815009,-2851789,1522440000,-121412000,7.40,,Hist,09/30/2017
"CONSTELLATION BRANDS, INC.",STZ,CL A,7076082,499306,1411325000,137206000,6.86,,Hist,09/30/2017
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,COM,3660652,-693180,1330354000,-136234000,6.47,,Hist,09/30/2017
"Activision Blizzard, Inc.",ATVI,STOCK,19839465,-1695700,1279844000,40065000,6.22,2.63,Hist,09/30/2017
COMCAST CORP,CMCSA,Common,32595590,12157196,1254278000,458816000,6.10,,Hist,09/30/2017
Broadcom Ltd,AVGO,SHS,5090360,-229231,1234616000,-5115000,6.00,0.62,Hist,09/30/2017
"Quintiles IMS Holdings, Inc.",Q,COM,10055780,0,956003000,56011000,4.65,4.64,Hist,09/30/2017
UNITEDHEALTH GROUP INC,UNH,Common,4402726,2697373,862274000,546067000,4.19,0.46,Hist,09/30/2017
Facebook Inc,FB,Common,5032256,-1135793,859862000,-71390000,4.18,,Hist,09/30/2017
MICROSOFT CORP,MSFT,Common,11329847,1642105,843960000,176184000,4.10,0.15,Hist,09/30/2017
Booking Holdings Inc.,PCLN,Common,407409,407409,745893000,745893000,3.63,0.83,Hist,09/30/2017
"Expedia, Inc.",EXPE,Common,4656018,132404,670187000,-3605000,3.26,3.07,Hist,09/30/2017
Mastercard Inc,MA,CL A,4487369,-154000,633617000,69923000,3.08,,Hist,09/30/2017
"ServiceNow, Inc.",NOW,COM,5271621,2050681,619574000,278154000,3.01,3.05,Hist,09/30/2017
"Intercontinental Exchange, Inc.",ICE,COM,8749665,2392760,601102000,182055000,2.92,1.49,Hist,09/30/2017
ADOBE SYSTEMS INC,ADBE,Common,3931896,0,586560000,30433000,2.85,0.80,Hist,09/30/2017
SALESFORCE COM INC,CRM,Common,6270806,3622378,585819000,356465000,2.85,0.87,Hist,09/30/2017
TransUnion,TRU,COM,12345757,3440695,583460000,197782000,2.84,6.77,Hist,09/30/2017
EQUINIX INC,EQIX,COM PAR $0.001,1273652,0,568431000,21831000,2.76,1.63,Hist,09/30/2017
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,20843467,308100,514208000,13761000,2.50,,Hist,09/30/2017
ELECTRONIC ARTS INC.,EA,Common,4234102,4234102,499878000,499878000,2.43,1.37,Hist,09/30/2017
"PayPal Holdings, Inc.",PYPL,COM,6713230,6713230,429848000,429848000,2.09,0.56,Hist,09/30/2017
MERCADOLIBRE INC,MELI,Common,1630524,1630524,422192000,422192000,2.05,3.69,Hist,09/30/2017
WYNN RESORTS LTD,WYNN,Common,2680127,2680127,399125000,399125000,1.94,2.61,Hist,09/30/2017
"T-Mobile US, Inc.",TMUS,COM,4561573,-2561944,281267000,-150561000,1.37,0.55,Hist,09/30/2017
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,CL A,700000,700000,254394000,254394000,1.24,,Hist,09/30/2017
ADVANCE AUTO PARTS INC,AAP,Common,2358917,310065,234005000,-4871000,1.14,3.19,Hist,09/30/2017
"Vantiv, Inc.",VNTV,COM,2291437,2291437,161478000,161478000,0.79,,Hist,09/30/2017
FLEETCOR TECHNOLOGIES INC,FLT,Common,801482,-5754022,124045000,-821324000,0.60,0.87,Hist,09/30/2017
Anheuser-Busch InBev SA/NV,BUD,ADR,715551,715551,85365000,85365000,0.42,,Hist,09/30/2017
O REILLY AUTOMOTIVE INC,ORLY,COM,0,-2841170,0,-621478000,0.00,0.00,Hist,09/30/2017
ALBEMARLE CORP,ALB,Common,0,-1158452,0,-122263000,0.00,0.00,Hist,09/30/2017
"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA,Common,0,-1438673,0,-413388000,0.00,0.00,Hist,09/30/2017
CHENIERE ENERGY INC,LNG,Common,0,-5186332,0,-252626000,0.00,0.00,Hist,09/30/2017
SYMANTEC CORP,SYMC,Common,0,-21085032,0,-595652000,0.00,0.00,Hist,09/30/2017
CSX CORP,CSX,Common,0,-10314868,0,-562779000,0.00,0.00,Hist,09/30/2017
"Arista Networks, Inc.",ANET,Common,0,-1845638,0,-276458000,0.00,0.00,Hist,09/30/2017
Liberty Media Corp,FWONK,Common,0,-2919817,0,-106924000,0.00,0.00,Hist,09/30/2017
Snap Inc,SNAP,CL A,0,-7599408,0,-130487000,0.00,0.00,Hist,09/30/2017
BARCLAYS BK PLC IPATH SANDP500 VIX,VXX,STOCK,0,-1000000,0,-12760000,0.00,0.00,Hist,09/30/2017
Alibaba Group Holding Ltd,BABA,SPONSORED ADS,11666798,1770085,1643852000,576689000,8.36,,Hist,06/30/2017
"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,COM,4353832,-1316402,1466588000,-389393000,7.45,,Hist,06/30/2017
"CONSTELLATION BRANDS, INC.",STZ,CL A,6576776,-684941,1274119000,97213000,6.48,,Hist,06/30/2017
"Activision Blizzard, Inc.",ATVI,STOCK,21535165,-3265525,1239779000,3217000,6.30,2.86,Hist,06/30/2017
Broadcom Ltd,AVGO,SHS,5319591,0,1239731000,74953000,6.30,0.65,Hist,06/30/2017
FLEETCOR TECHNOLOGIES INC,FLT,Common,6555504,2053731,945369000,263666000,4.81,7.11,Hist,06/30/2017
Facebook Inc,FB,Common,6168049,1061741,931252000,205901000,4.73,,Hist,06/30/2017
"Quintiles IMS Holdings, Inc.",Q,COM,10055780,4079739,899992000,418741000,4.57,4.57,Hist,06/30/2017
COMCAST CORP,CMCSA,Common,20438394,6698312,795462000,278972000,4.04,,Hist,06/30/2017
"Expedia, Inc.",EXPE,Common,4523614,2401713,673792000,406072000,3.42,3.00,Hist,06/30/2017
MICROSOFT CORP,MSFT,Common,9687742,9687742,667776000,667776000,3.39,0.13,Hist,06/30/2017
